Account_Number,Balance
7387332265,74982
7387332266,96471
7387332267,34574
7387332268,37660
7387332269,99556
7387332270,800
7387332271,70594
7387332272,74473
7387332273,4600
7387332274,20674
7387332275,81173
7387332276,90179
7387332277,3883
7387332278,70215
7387332279,90491
7387332280,68999
7387332281,10109
7387332282,44275
7387332283,49418
7387332284,19841
7387332285,61832
7387332286,23671
7387332287,49947
7387332288,9891
7387332289,76874
7387332290,76298
7387332291,181
7387332292,78479
7387332293,24933
7387332294,47458
7387332295,32086
7387332296,3739
7387332297,32556
7387332298,56749
7387332299,50138
7387332300,82289
7387332301,33062
7387332302,1247
7387332303,31463
7387332304,83438
7387332305,32471
7387332306,31818
7387332307,9304
7387332308,98015
7387332309,52161
7387332310,19895
7387332311,58755
7387332312,83529
7387332313,48717
7387332314,5863
7387332315,18633
7387332316,80208
7387332317,37986
7387332318,5633
7387332319,840
7387332320,90855
7387332321,61900
7387332322,89995
7387332323,91290
7387332324,96124
7387332325,33174
7387332326,76438
7387332327,66627
7387332328,38354
7387332329,13425
7387332330,75765
7387332331,79671
7387332332,63926
7387332333,33850
7387332334,20456
7387332335,93546
7387332336,60232
7387332337,48954
7387332338,70248
7387332339,2442
7387332340,57796
7387332341,18386
7387332342,60720
7387332343,90544
7387332344,61244
7387332345,89241
7387332346,15393
7387332347,78077
7387332348,17809
7387332349,13873
7387332350,86559
7387332351,10876
7387332352,98118
7387332353,34980
7387332354,41087
7387332355,40475
7387332356,14389
7387332357,72814
7387332358,85885
7387332359,72397
7387332360,37548
7387332361,70946
7387332362,1934
7387332363,95456
7387332364,90626
7387332365,98426
7387332366,44010
7387332367,60893
7387332368,50107
7387332369,27188
7387332370,22737
7387332371,98980
7387332372,53236
7387332373,12068
7387332374,72518
7387332375,91486
7387332376,91440
7387332377,87790
7387332378,40120
7387332379,30023
7387332380,20689
7387332381,58421
7387332382,67990
7387332383,30137
7387332384,97070
7387332385,84900
7387332386,19955
7387332387,64549
7387332388,73182
7387332389,73833
7387332390,56456
7387332391,67034
7387332392,62968
7387332393,72549
7387332394,18601
7387332395,55940
7387332396,35719
7387332397,93550
7387332398,65070
7387332399,34008
7387332400,16633
7387332401,29419
7387332402,92405
7387332403,23869
7387332404,228
7387332405,71591
7387332406,10898
7387332407,51311
7387332408,77999
7387332409,6258
7387332410,9322
7387332411,43507
7387332412,47168
7387332413,2286
7387332414,80058
7387332415,61070
7387332416,47281
7387332417,66403
7387332418,8792
7387332419,6729
7387332420,74776
7387332421,94063
7387332422,80382
7387332423,85533
7387332424,61140
7387332425,27260
7387332426,84116
7387332427,44263
7387332428,36247
7387332429,83565
7387332430,14701
7387332431,64832
7387332432,34126
7387332433,3540
7387332434,59475
7387332435,4848
7387332436,88641
7387332437,73890
7387332438,15938
7387332439,90339
7387332440,2711
7387332441,74112
7387332442,79997
7387332443,14993
7387332444,31375
7387332445,31191
7387332446,49714
7387332447,57338
7387332448,31748
7387332449,36100
7387332450,31194
7387332451,64210
7387332452,40390
7387332453,42746
7387332454,28831
7387332455,32611
7387332456,69440
7387332457,20591
7387332458,5789
7387332459,84727
7387332460,27263
7387332461,83547
7387332462,1161
7387332463,16187
7387332464,47273
7387332465,39257
7387332466,15052
7387332467,77576
7387332468,45704
7387332469,50999
7387332470,73376
7387332471,41682
7387332472,82038
7387332473,27615
7387332474,97488
7387332475,36559
7387332476,61431
7387332477,10096
7387332478,89737
7387332479,61268
7387332480,43784
7387332481,66103
7387332482,48939
7387332483,32014
7387332484,78
7387332485,5730
7387332486,41663
7387332487,21804
7387332488,77939
7387332489,46111
7387332490,60058
7387332491,44928
7387332492,53530
7387332493,58345
7387332494,43679
7387332495,30647
7387332496,748
7387332497,8079
7387332498,2218
7387332499,52958
7387332500,8959
7387332501,38430
7387332502,90569
7387332503,80768
7387332504,42914
7387332505,66533
7387332506,28979
7387332507,8462
7387332508,47446
7387332509,11972
7387332510,85082
7387332511,46581
7387332512,41230
7387332513,73278
7387332514,66112
7387332515,4472
7387332516,13488
7387332517,3098
7387332518,61365
7387332519,23686
7387332520,22226
7387332521,21503
7387332522,91321
7387332523,37177
7387332524,94155
7387332525,90857
7387332526,59412
7387332527,90754
7387332528,53787
7387332529,17038
7387332530,41164
7387332531,82134
7387332532,29552
7387332533,6548
7387332534,36848
7387332535,32715
7387332536,8053
7387332537,51338
7387332538,36870
7387332539,7220
7387332540,25325
7387332541,52337
7387332542,77299
7387332543,66988
7387332544,94569
7387332545,99012
7387332546,34227
7387332547,47834
7387332548,65596
7387332549,18150
7387332550,77428
7387332551,87527
7387332552,84893
7387332553,52477
7387332554,44997
7387332555,41189
7387332556,1851
7387332557,65930
7387332558,66599
7387332559,90510
7387332560,9628
7387332561,96440
7387332562,11672
7387332563,90986
7387332564,83256
7387332565,79597
7387332566,27733
7387332567,20842
7387332568,4460
7387332569,61969
7387332570,26729
7387332571,930
7387332572,49990
7387332573,45779
7387332574,53526
7387332575,31375
7387332576,40409
7387332577,24460
7387332578,41348
7387332579,95724
7387332580,26319
7387332581,14815
7387332582,56738
7387332583,32425
7387332584,13313
7387332585,9869
7387332586,46077
7387332587,64641
7387332588,68490
7387332589,12227
7387332590,80920
7387332591,88635
7387332592,93921
7387332593,83977
7387332594,58543
7387332595,55477
7387332596,85887
7387332597,17837
7387332598,23745
7387332599,13742
7387332600,17312
7387332601,14310
7387332602,58054
7387332603,83616
7387332604,47859
7387332605,54647
7387332606,57175
7387332607,69792
7387332608,10364
7387332609,92441
7387332610,47210
7387332611,99542
7387332612,3505
7387332613,28765
7387332614,49619
7387332615,58907
7387332616,39381
7387332617,84977
7387332618,42225
7387332619,35293
7387332620,82557
7387332621,5458
7387332622,2072
7387332623,59987
7387332624,29773
7387332625,46721
7387332626,95178
7387332627,96195
7387332628,77604
7387332629,95110
7387332630,8312
7387332631,11274
7387332632,49912
7387332633,54848
7387332634,50815
7387332635,90051
7387332636,53567
7387332637,69748
7387332638,99277
7387332639,47400
7387332640,57448
7387332641,34227
7387332642,42912
7387332643,49285
7387332644,11082
7387332645,32495
7387332646,58352
7387332647,74663
7387332648,93702
7387332649,59014
7387332650,78332
7387332651,84477
7387332652,15215
7387332653,60310
7387332654,13723
7387332655,30280
7387332656,14424
7387332657,27841
7387332658,53772
7387332659,88059
7387332660,44347
7387332661,47941
7387332662,29863
7387332663,63266
7387332664,31627
7387332665,41824
7387332666,16877
7387332667,52773
7387332668,31032
7387332669,67
7387332670,21420
7387332671,84864
7387332672,51621
7387332673,12460
7387332674,77857
7387332675,94148
7387332676,60150
7387332677,70033
7387332678,52890
7387332679,66847
7387332680,17690
7387332681,22645
7387332682,1132
7387332683,20562
7387332684,57230
7387332685,64611
7387332686,12886
7387332687,71242
7387332688,95983
7387332689,20373
7387332690,54416
7387332691,23955
7387332692,24109
7387332693,63954
7387332694,65007
7387332695,33201
7387332696,61507
7387332697,19237
7387332698,16973
7387332699,54615
7387332700,13852
7387332701,99270
7387332702,90025
7387332703,41770
7387332704,65299
7387332705,80838
7387332706,31263
7387332707,14143
7387332708,34423
7387332709,59269
7387332710,41861
7387332711,77547
7387332712,31017
7387332713,14616
7387332714,72591
7387332715,28986
7387332716,12979
7387332717,91653
7387332718,37846
7387332719,2065
7387332720,56444
7387332721,58709
7387332722,9439
7387332723,35597
7387332724,50120
7387332725,56931
7387332726,62033
7387332727,54620
7387332728,23112
7387332729,85905
7387332730,13647
7387332731,1846
7387332732,51741
7387332733,49877
7387332734,4398
7387332735,45788
7387332736,87888
7387332737,10545
7387332738,38359
7387332739,205
7387332740,45753
7387332741,39190
7387332742,97648
7387332743,71499
7387332744,17137
7387332745,22299
7387332746,50998
7387332747,66319
7387332748,31627
7387332749,47570
7387332750,78796
7387332751,13967
7387332752,44229
7387332753,31187
7387332754,3854
7387332755,57749
7387332756,93021
7387332757,25185
7387332758,86540
7387332759,11100
7387332760,5915
7387332761,41031
7387332762,89034
7387332763,74300
7387332764,83242
7387332765,19510
7387332766,26542
7387332767,15554
7387332768,50788
7387332769,13428
7387332770,46853
7387332771,12052
7387332772,44480
7387332773,70118
7387332774,58677
7387332775,53741
7387332776,90894
7387332777,2375
7387332778,85214
7387332779,57307
7387332780,8487
7387332781,78467
7387332782,51846
7387332783,15354
7387332784,41943
7387332785,72716
7387332786,94269
7387332787,20731
7387332788,22669
7387332789,94456
7387332790,16319
7387332791,62179
7387332792,68694
7387332793,95933
7387332794,22862
7387332795,97908
7387332796,95650
7387332797,78371
7387332798,99040
7387332799,3365
7387332800,18428
7387332801,85110
7387332802,32947
7387332803,68103
7387332804,12568
7387332805,55119
7387332806,82510
7387332807,66472
7387332808,41479
7387332809,37916
7387332810,24164
7387332811,85219
7387332812,85895
7387332813,11987
7387332814,23488
7387332815,57168
7387332816,69160
7387332817,97492
7387332818,8025
7387332819,81050
7387332820,14492
7387332821,81370
7387332822,68233
7387332823,53490
7387332824,81562
7387332825,52211
7387332826,73531
7387332827,9311
7387332828,5390
7387332829,11332
7387332830,9521
7387332831,424
7387332832,32909
7387332833,16953
7387332834,96682
7387332835,30292
7387332836,85424
7387332837,75193
7387332838,30885
7387332839,7698
7387332840,50563
7387332841,19694
7387332842,1317
7387332843,54557
7387332844,15458
7387332845,10282
7387332846,26433
7387332847,56276
7387332848,49778
7387332849,31700
7387332850,87716
7387332851,81235
7387332852,81454
7387332853,95752
7387332854,74737
7387332855,17779
7387332856,62751
7387332857,89367
7387332858,78803
7387332859,68036
7387332860,72388
7387332861,44630
7387332862,86329
7387332863,9995
7387332864,1335
7387332865,50688
7387332866,58574
7387332867,44976
7387332868,56370
7387332869,59470
7387332870,54720
7387332871,80435
7387332872,24518
7387332873,73195
7387332874,50595
7387332875,96135
7387332876,72374
7387332877,6993
7387332878,30269
7387332879,72066
7387332880,69398
7387332881,32161
7387332882,74058
7387332883,46811
7387332884,20885
7387332885,18027
7387332886,87477
7387332887,67851
7387332888,45929
7387332889,55485
7387332890,73323
7387332891,78621
7387332892,51603
7387332893,96423
7387332894,85165
7387332895,95658
7387332896,94363
7387332897,81678
7387332898,97354
7387332899,58945
7387332900,85701
7387332901,76270
7387332902,65073
7387332903,23955
7387332904,94382
7387332905,67598
7387332906,99869
7387332907,1413
7387332908,12299
7387332909,30212
7387332910,15902
7387332911,14643
7387332912,53465
7387332913,78398
7387332914,60051
7387332915,70360
7387332916,90220
7387332917,3798
7387332918,63908
7387332919,18380
7387332920,33229
7387332921,8397
7387332922,32225
7387332923,7379
7387332924,17492
7387332925,46615
7387332926,2304
7387332927,55214
7387332928,27104
7387332929,40438
7387332930,71543
7387332931,6767
7387332932,76584
7387332933,75196
7387332934,73086
7387332935,71861
7387332936,92623
7387332937,73693
7387332938,72102
7387332939,2411
7387332940,59973
7387332941,50417
7387332942,24772
7387332943,87943
7387332944,87480
7387332945,44837
7387332946,27227
7387332947,10144
7387332948,77261
7387332949,23776
7387332950,5502
7387332951,75076
7387332952,68190
7387332953,51987
7387332954,5123
7387332955,82071
7387332956,34816
7387332957,4947
7387332958,45876
7387332959,70056
7387332960,13083
7387332961,36418
7387332962,80568
7387332963,76772
7387332964,96536
7387332965,70160
7387332966,28741
7387332967,33475
7387332968,46371
7387332969,36605
7387332970,37695
7387332971,72812
7387332972,80587
7387332973,93528
7387332974,70937
7387332975,28395
7387332976,58031
7387332977,63718
7387332978,78457
7387332979,22214
7387332980,67955
7387332981,38924
7387332982,55360
7387332983,15445
7387332984,26112
7387332985,20580
7387332986,17912
7387332987,70896
7387332988,61704
7387332989,10536
7387332990,7960
7387332991,79961
7387332992,28923
7387332993,57183
7387332994,26503
7387332995,67988
7387332996,52782
7387332997,8304
7387332998,4
7387332999,67421
7387333000,23415
7387333001,81736
7387333002,83048
7387333003,34498
7387333004,22341
7387333005,80986
7387333006,8427
7387333007,69013
7387333008,41594
7387333009,28992
7387333010,21886
7387333011,73390
7387333012,58260
7387333013,58191
7387333014,2692
7387333015,97579
7387333016,81733
7387333017,54144
7387333018,87354
7387333019,69872
7387333020,42481
7387333021,26991
7387333022,5782
7387333023,24443
7387333024,31601
7387333025,10050
7387333026,76557
7387333027,21859
7387333028,63573
7387333029,88011
7387333030,81677
7387333031,23106
7387333032,70571
7387333033,33798
7387333034,98805
7387333035,37895
7387333036,83032
7387333037,83844
7387333038,22046
7387333039,96539
7387333040,40718
7387333041,38116
7387333042,54753
7387333043,43412
7387333044,11924
7387333045,59699
7387333046,43790
7387333047,6137
7387333048,89763
7387333049,65035
7387333050,15771
7387333051,58285
7387333052,13917
7387333053,89763
7387333054,27727
7387333055,71548
7387333056,87931
7387333057,60642
7387333058,89717
7387333059,72227
7387333060,9840
7387333061,14022
7387333062,44242
7387333063,36422
7387333064,46157
7387333065,88144
7387333066,21852
7387333067,99948
7387333068,20533
7387333069,18652
7387333070,12564
7387333071,87241
7387333072,94937
7387333073,33161
7387333074,54247
7387333075,72356
7387333076,35134
7387333077,82963
7387333078,54722
7387333079,16230
7387333080,70134
7387333081,58544
7387333082,85962
7387333083,59416
7387333084,78391
7387333085,29961
7387333086,11318
7387333087,98662
7387333088,53574
7387333089,88747
7387333090,22270
7387333091,51857
7387333092,16532
7387333093,34420
7387333094,49346
7387333095,7737
7387333096,26767
7387333097,21241
7387333098,45774
7387333099,28385
7387333100,33596
7387333101,43091
7387333102,72655
7387333103,71930
7387333104,88675
7387333105,99892
7387333106,27852
7387333107,27747
7387333108,45705
7387333109,93060
7387333110,51240
7387333111,31291
7387333112,26747
7387333113,69165
7387333114,37527
7387333115,95605
7387333116,55526
7387333117,11647
7387333118,36421
7387333119,81217
7387333120,17185
7387333121,51353
7387333122,56877
7387333123,50977
7387333124,84484
7387333125,66411
7387333126,57854
7387333127,24077
7387333128,96887
7387333129,51600
7387333130,83762
7387333131,43957
7387333132,58576
7387333133,45646
7387333134,6545
7387333135,59831
7387333136,44466
7387333137,40661
7387333138,62432
7387333139,83525
7387333140,10490
7387333141,44055
7387333142,44530
7387333143,82142
7387333144,84
7387333145,36580
7387333146,62739
7387333147,37039
7387333148,48729
7387333149,86429
7387333150,58135
7387333151,41693
7387333152,34998
7387333153,32605
7387333154,73488
7387333155,73110
7387333156,60710
7387333157,16474
7387333158,3399
7387333159,4568
7387333160,71343
7387333161,27077
7387333162,3144
7387333163,10304
7387333164,36393
7387333165,84237
7387333166,67275
7387333167,89464
7387333168,67453
7387333169,18175
7387333170,56260
7387333171,43950
7387333172,42441
7387333173,76985
7387333174,19912
7387333175,20650
7387333176,1708
7387333177,57522
7387333178,75981
7387333179,85847
