Account_Number,Customer_Id,Account_type,Account_Status
7387330351,32436980,Checking,Active
7387330352,37607666,Savings,Active
7387330353,42403004,Savings,Active
7387330354,57446044,Savings,Active
7387330355,58534816,Savings,Active
7387330356,49614560,Savings,Active
7387330357,48947418,Savings,Active
7387330358,83678132,Savings,Active
7387330359,67512174,Checking,Active
7387330360,14619593,Checking,Active
7387330361,30476372,Checking,Active
7387330362,12242894,Savings,Active
7387330363,28081284,Checking,Active
7387330364,27788868,Savings,Active
7387330365,92967498,Checking,Active
7387330366,59566103,Savings,Active
7387330367,17571701,Savings,Active
7387330368,90173453,Checking,Active
7387330369,74752427,Savings,Active
7387330370,52201935,Savings,Active
7387330371,91895707,Savings,Active
7387330372,39437257,Savings,Active
7387330373,92236007,Checking,Active
7387330374,37980268,Checking,Active
7387330375,78876881,Checking,Active
7387330376,74097884,Savings,Active
7387330377,75898676,Checking,Active
7387330378,68906577,Checking,Active
7387330379,12052923,Savings,Active
7387330380,76371626,Checking,Active
7387330381,40974467,Checking,Active
7387330382,26963280,Checking,Active
7387330383,37997402,Savings,Active
7387330384,21959050,Savings,Active
7387330385,73757851,Savings,Active
7387330386,77833042,Checking,Active
7387330387,80775332,Savings,Active
7387330388,77767437,Savings,Inactive
7387330389,97673439,Savings,Active
7387330390,36726510,Savings,Active
7387330391,85611849,Checking,Active
7387330392,92034843,Savings,Active
7387330393,50819065,Savings,Active
7387330394,57702305,Checking,Active
7387330395,12096856,Savings,Active
7387330396,22625294,Savings,Active
7387330397,22261176,Checking,Active
7387330398,58027243,Savings,Active
7387330399,82602484,Checking,Active
7387330400,15978457,Savings,Active
7387330401,14238180,Savings,Active
7387330402,12955442,Savings,Active
7387330403,56301210,Checking,Active
7387330404,96972134,Savings,Active
7387330405,14634931,Checking,Active
7387330406,71420850,Savings,Active
7387330407,60246461,Savings,Active
7387330408,25547771,Checking,Inactive
7387330409,74481050,Savings,Active
7387330410,53292979,Checking,Active
7387330411,39165202,Savings,Active
7387330412,48258024,Checking,Active
7387330413,40360710,Savings,Active
7387330414,18395634,Savings,Active
7387330415,92431863,Savings,Active
7387330416,55609574,Checking,Inactive
7387330417,51956265,Savings,Inactive
7387330418,36212267,Savings,Active
7387330419,43930634,Checking,Active
7387330420,62924397,Savings,Active
7387330421,44001497,Checking,Active
7387330422,20625236,Savings,Active
7387330423,22597857,Checking,Active
7387330424,76755706,Savings,Active
7387330425,88031767,Savings,Active
7387330426,87254644,Savings,Active
7387330427,19138193,Checking,Active
7387330428,82594292,Checking,Active
7387330429,14147380,Checking,Active
7387330430,36547906,Savings,Active
7387330431,52319355,Savings,Active
7387330432,36201546,Checking,Inactive
7387330433,79537208,Savings,Active
7387330434,25395506,Savings,Active
7387330435,75661268,Savings,Active
7387330436,58383424,Checking,Active
7387330437,37669737,Savings,Active
7387330438,40509175,Checking,Active
7387330439,44854728,Savings,Active
7387330440,89205104,Checking,Active
7387330441,35692236,Savings,Active
7387330442,49828852,Savings,Active
7387330443,30097840,Checking,Active
7387330444,77082960,Checking,Active
7387330445,44493772,Checking,Active
7387330446,99861628,Checking,Inactive
7387330447,68408073,Checking,Active
7387330448,16878773,Savings,Active
7387330449,11546912,Checking,Active
7387330450,28849969,Savings,Active
7387330451,77624335,Checking,Active
7387330452,79523590,Checking,Active
7387330453,46732330,Savings,Active
7387330454,26746575,Checking,Active
7387330455,17934355,Savings,Active
7387330456,50504069,Savings,Active
7387330457,54653402,Checking,Active
7387330458,24982041,Savings,Active
7387330459,60856170,Savings,Active
7387330460,49821292,Checking,Active
7387330461,88983152,Savings,Active
7387330462,13895816,Checking,Active
7387330463,93794284,Checking,Active
7387330464,73700661,Savings,Inactive
7387330465,72805494,Savings,Inactive
7387330466,12386742,Checking,Active
7387330467,12287272,Checking,Active
7387330468,60606730,Checking,Active
7387330469,54253314,Checking,Active
7387330470,72623416,Savings,Active
7387330471,29789569,Checking,Active
7387330472,49867049,Checking,Inactive
7387330473,62705605,Checking,Active
7387330474,30539129,Savings,Active
7387330475,18933129,Checking,Active
7387330476,99803852,Savings,Active
7387330477,82516551,Savings,Active
7387330478,22905191,Checking,Active
7387330479,74099691,Checking,Inactive
7387330480,72828811,Savings,Active
7387330481,13049898,Checking,Inactive
7387330482,14845662,Checking,Active
7387330483,61305852,Savings,Active
7387330484,20158626,Savings,Active
7387330485,87311620,Savings,Active
7387330486,30291084,Savings,Active
7387330487,88691698,Savings,Active
7387330488,75408041,Savings,Active
7387330489,43500245,Checking,Active
7387330490,32411701,Checking,Inactive
7387330491,45416839,Savings,Active
7387330492,75525969,Checking,Active
7387330493,74348505,Checking,Inactive
7387330494,95782444,Checking,Active
7387330495,77314439,Savings,Inactive
7387330496,75997566,Savings,Active
7387330497,45844724,Checking,Active
7387330498,91141348,Checking,Active
7387330499,30029371,Checking,Active
7387330500,67142190,Savings,Active
7387330501,18082050,Savings,Active
7387330502,74554958,Checking,Inactive
7387330503,54244073,Savings,Active
7387330504,76185920,Checking,Active
7387330505,72690005,Savings,Active
7387330506,16612415,Checking,Active
7387330507,78888383,Savings,Active
7387330508,82067055,Savings,Active
7387330509,58678902,Checking,Inactive
7387330510,47951900,Checking,Active
7387330511,88421213,Savings,Inactive
7387330512,12753750,Savings,Active
7387330513,88659709,Savings,Active
7387330514,76700898,Savings,Active
7387330515,58083557,Savings,Active
7387330516,72290387,Checking,Active
7387330517,40844694,Checking,Active
7387330518,39216989,Savings,Active
7387330519,74057534,Savings,Active
7387330520,18915993,Savings,Active
7387330521,52483016,Checking,Inactive
7387330522,61051239,Savings,Active
7387330523,87909967,Savings,Active
7387330524,12080820,Checking,Inactive
7387330525,75762435,Savings,Active
7387330526,69321240,Savings,Active
7387330527,20804146,Savings,Active
7387330528,35048380,Checking,Active
7387330529,51035195,Savings,Active
7387330530,58779813,Checking,Active
7387330531,85239096,Savings,Active
7387330532,37152186,Savings,Inactive
7387330533,90084934,Checking,Active
7387330534,61423612,Checking,Inactive
7387330535,17811230,Savings,Active
7387330536,20395224,Savings,Active
7387330537,62125534,Savings,Active
7387330538,54730572,Savings,Active
7387330539,19580696,Checking,Inactive
7387330540,85253163,Checking,Active
7387330541,65786007,Savings,Active
7387330542,96427002,Savings,Active
7387330543,88576794,Checking,Active
7387330544,53790840,Checking,Active
7387330545,42560409,Savings,Active
7387330546,59946546,Checking,Active
7387330547,85156805,Checking,Active
7387330548,88444469,Checking,Active
7387330549,23543054,Checking,Active
7387330550,46452349,Savings,Active
7387330551,11137379,Savings,Active
7387330552,92601923,Savings,Active
7387330553,57547126,Savings,Active
7387330554,85431865,Savings,Active
7387330555,14402286,Savings,Active
7387330556,57814421,Checking,Active
7387330557,74661098,Checking,Active
7387330558,32048659,Savings,Active
7387330559,78420353,Checking,Active
7387330560,38345033,Savings,Active
7387330561,18858205,Checking,Active
7387330562,79366673,Savings,Active
7387330563,89812418,Savings,Active
7387330564,34191384,Checking,Active
7387330565,71158424,Savings,Active
7387330566,56893569,Savings,Active
7387330567,88312315,Savings,Active
7387330568,41233001,Checking,Inactive
7387330569,83414974,Savings,Active
7387330570,18985742,Checking,Active
7387330571,96173346,Checking,Active
7387330572,28919282,Savings,Active
7387330573,75812864,Savings,Active
7387330574,56659966,Checking,Active
7387330575,38916945,Checking,Active
7387330576,68381922,Savings,Active
7387330577,40426508,Savings,Active
7387330578,45246136,Checking,Active
7387330579,21331424,Checking,Active
7387330580,79299169,Checking,Active
7387330581,76372692,Checking,Active
7387330582,89554472,Savings,Active
7387330583,87011793,Savings,Inactive
7387330584,32357976,Savings,Active
7387330585,33527034,Checking,Active
7387330586,23376342,Savings,Active
7387330587,85637481,Checking,Inactive
7387330588,62829614,Checking,Active
7387330589,10051845,Checking,Active
7387330590,89498424,Checking,Active
7387330591,19154854,Savings,Active
7387330592,91748243,Savings,Active
7387330593,61323437,Savings,Active
7387330594,89287805,Checking,Active
7387330595,48459738,Checking,Active
7387330596,98108755,Checking,Active
7387330597,43660104,Savings,Active
7387330598,31022406,Checking,Active
7387330599,99778193,Savings,Active
7387330600,18361734,Savings,Active
7387330601,90133140,Savings,Inactive
7387330602,55062318,Checking,Active
7387330603,31237593,Checking,Active
7387330604,15141202,Savings,Active
7387330605,91072717,Checking,Active
7387330606,23673554,Savings,Active
7387330607,49227330,Savings,Active
7387330608,25322136,Savings,Active
7387330609,81817989,Savings,Active
7387330610,12409051,Checking,Active
7387330611,84222576,Savings,Active
7387330612,62573264,Savings,Active
7387330613,65398393,Checking,Active
7387330614,71764206,Checking,Active
7387330615,19106650,Checking,Active
7387330616,83481528,Checking,Active
7387330617,55231078,Savings,Inactive
7387330618,46321021,Checking,Inactive
7387330619,87319801,Checking,Active
7387330620,73778063,Checking,Active
7387330621,56085167,Checking,Active
7387330622,69078735,Checking,Active
7387330623,31389213,Savings,Inactive
7387330624,95439476,Checking,Active
7387330625,16757118,Checking,Active
7387330626,58889804,Savings,Active
7387330627,92088521,Checking,Active
7387330628,95599418,Checking,Active
7387330629,81327901,Savings,Active
7387330630,49853582,Savings,Active
7387330631,77129471,Savings,Active
7387330632,79726751,Savings,Active
7387330633,72189418,Checking,Active
7387330634,93148404,Checking,Active
7387330635,75919814,Checking,Active
7387330636,44010042,Savings,Active
7387330637,55361016,Savings,Active
7387330638,88238491,Checking,Active
7387330639,11557550,Savings,Active
7387330640,17495698,Savings,Active
7387330641,99252651,Checking,Active
7387330642,30783129,Savings,Active
7387330643,62472048,Savings,Active
7387330644,32516239,Checking,Active
7387330645,70097659,Checking,Active
7387330646,43454604,Checking,Active
7387330647,78331988,Checking,Active
7387330648,89055956,Checking,Active
7387330649,59626593,Checking,Inactive
7387330650,42172477,Checking,Active
7387330651,30544689,Checking,Active
7387330652,31691333,Savings,Active
7387330653,93806938,Checking,Active
7387330654,30348313,Savings,Active
7387330655,62945396,Checking,Inactive
7387330656,52834566,Savings,Active
7387330657,71793635,Checking,Active
7387330658,68846337,Savings,Active
7387330659,37566140,Savings,Inactive
7387330660,79987046,Checking,Active
7387330661,41183463,Savings,Active
7387330662,52599373,Savings,Active
7387330663,62559586,Checking,Inactive
7387330664,91913274,Savings,Active
7387330665,55223570,Checking,Active
7387330666,50472732,Savings,Active
7387330667,70346199,Savings,Active
7387330668,11213331,Checking,Active
7387330669,17551746,Checking,Active
7387330670,22631100,Savings,Inactive
7387330671,12684398,Checking,Active
7387330672,51286651,Savings,Active
7387330673,39980798,Savings,Active
7387330674,10911839,Checking,Active
7387330675,42270968,Checking,Active
7387330676,31161691,Checking,Active
7387330677,11304331,Savings,Active
7387330678,36548006,Checking,Active
7387330679,86924272,Savings,Active
7387330680,63158627,Savings,Inactive
7387330681,26307929,Savings,Active
7387330682,31078747,Savings,Active
7387330683,23243208,Checking,Active
7387330684,20729800,Checking,Active
7387330685,30250475,Savings,Active
7387330686,60812869,Savings,Active
7387330687,24945651,Checking,Active
7387330688,70414659,Savings,Active
7387330689,64012813,Savings,Active
7387330690,12645452,Savings,Active
7387330691,18305631,Savings,Active
7387330692,17808348,Checking,Active
7387330693,32466037,Savings,Active
7387330694,73949734,Savings,Active
7387330695,54597571,Checking,Active
7387330696,42752315,Checking,Active
7387330697,53533088,Savings,Active
7387330698,50017300,Checking,Active
7387330699,10272233,Checking,Inactive
7387330700,64186649,Savings,Active
7387330701,96431441,Savings,Active
7387330702,53821161,Savings,Active
7387330703,35485079,Checking,Active
7387330704,66120771,Savings,Active
7387330705,45219023,Savings,Active
7387330706,39213130,Savings,Active
7387330707,47788391,Checking,Active
7387330708,34767702,Savings,Inactive
7387330709,44850748,Checking,Active
7387330710,99235270,Checking,Active
7387330711,67644604,Savings,Active
7387330712,51414972,Savings,Active
7387330713,19316538,Savings,Inactive
7387330714,94109454,Checking,Active
7387330715,14795363,Checking,Active
7387330716,74068037,Savings,Active
7387330717,14235756,Savings,Active
7387330718,80264010,Checking,Active
7387330719,62486135,Savings,Active
7387330720,16716834,Checking,Active
7387330721,90198596,Checking,Inactive
7387330722,95598293,Savings,Active
7387330723,16204456,Savings,Inactive
7387330724,96884259,Checking,Active
7387330725,89772836,Savings,Active
7387330726,32629502,Savings,Active
7387330727,32293116,Checking,Active
7387330728,42188392,Savings,Active
7387330729,28759592,Savings,Active
7387330730,12195943,Checking,Active
7387330731,36061518,Checking,Active
7387330732,31103199,Checking,Active
7387330733,11611043,Checking,Active
7387330734,51442864,Savings,Active
7387330735,69159913,Checking,Active
7387330736,86518728,Checking,Active
7387330737,68998951,Checking,Active
7387330738,49908021,Savings,Inactive
7387330739,44356882,Checking,Active
7387330740,18527433,Checking,Active
7387330741,77793435,Savings,Active
7387330742,95838793,Checking,Active
7387330743,86001018,Savings,Inactive
7387330744,41830368,Savings,Active
7387330745,72299027,Savings,Active
7387330746,71874909,Checking,Active
7387330747,52616259,Checking,Active
7387330748,42336906,Savings,Active
7387330749,47687166,Savings,Active
7387330750,79293932,Savings,Active
